TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.cheops.candidatemanager.services.impl.CandidateService,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,248,0.3,2,63,1361,317155,1540471202150,0.9649122807017544,111111111111111111111111111111111111111111111111111111111111111111111111111000011111111111111111111111111111111111,0.8518518518518519,111111111111111111111000011111011111111111111111111000,0.9117647058823529,1111111011111110111111011111111111,0,0,22,3,0.8727272727272727,11111111111101111111111111111111111111011111111111101111001111110111101101111110111111111110110000111111111111,0.7325581395348837,11111111111111101101101101101101101101101100100101101101101101101101101111110111111110,1.0,11111111111111111,1.0,11111111111111111,0.8518518518518519,111111111111111111110001101111011111111111111111110100
