TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.tv.tutorials.coolestuffvoorcheops.services.impl.CandidateService,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,243,0.3,2,57,1226,315316,1539697546379,0.9473684210526315,111111111111111111111111111111111111110111111100001111111111111111111111111110111111111111111111111111111111111111,0.8333333333333334,111111111111111111111110010111111011110000111111111110,0.8484848484848485,111111111111110101111100101111111,0,0,22,4,0.8909090909090909,11111111111111111111111111111111111111011111111111101111001111110111101101111110111111111110111000111111111111,0.6627906976744186,11111111110111101101101101101100100101101100100101101101001001101101101111010111111110,1.0,11111111111111111,1.0,11111111111111111,0.8333333333333334,111111111111111111111101010111110111110000111111111110
